response_id,panelist_id,survey_status,progress_pct,start_time_bst,end_time_bst,duration_sec,device_type,browser_family,traffic_source,ip_hash,browser_fingerprint,age,age_band,gender,region,urbanicity,employment_status,household_income,children_u18,s1_ordered_delivery_3m,q1_orders_past_30d,q2_last_order,q3_primary_service,q4_overall_satisfaction,q5_likelihood_reorder,q6_nps,q7_delivery_speed,q7_order_accuracy,q7_food_quality,q7_value_for_money,q7_app_ease,q7_service_selection,q7_customer_support,q7_promotions,q8_attention_check,q9_delivery_fee_reasonableness,q10_last_order_spend_gbp,q11_problem_last_order,q12_problem_type,q13_contacted_support,q14_support_resolution,q15_subscription_member,q16_open_end,page_screener_sec,page_usage_sec,page_experience_sec,page_grid_sec,page_demographics_sec,page_open_end_sec
R01064,P101064,Complete,100,2026-07-11T21:16:21+01:00,2026-07-11T21:25:05+01:00,524,Mobile,Chrome,Panel C,fc9d237adfc8,67bcc67c9a1e,53,45-54,Woman,London,Urban,Self-employed,"£20,000-£34,999",No,Yes,2-3,Past week,FoodGo,5,5,7,6,5,6,6,6,7,4,6,3,4,21.03,No,,,,No,Let customers edit an order for a short time after placing it.,48.4,88.1,122.9,95.4,86.5,35.3
R01065,P101065,Complete,100,2026-07-17T19:54:50+01:00,2026-07-17T20:05:07+01:00,617,Mobile,Safari,Panel A,8b4d950be4d7,c157fd57751c,26,25-34,Woman,Wales,Suburban,Student,"Under £20,000",No,Yes,6-9,Today,MealDash,6,6,9,6,6,7,6,7,6,6,5,3,6,27.34,No,,,,No,Faster refunds when something goes wrong.,50.8,67.7,70.7,149.2,92.0,101.3
R01066,P101066,Complete,100,2026-07-16T13:04:57+01:00,2026-07-16T13:12:28+01:00,451,Mobile,Chrome,Panel A,212d6c647df0,671fdf85de0c,46,45-54,Woman,South East,Rural,Employed part-time,"£50,000-£74,999",No,Yes,4-5,Today,MealDash,5,5,8,5,6,4,5,6,5,6,2,3,3,28.79,No,,,,No,Lower prices overall.,61.9,45.0,60.5,138.0,72.3,33.1
R01067,P101067,Complete,100,2026-07-19T03:04:00+01:00,2026-07-19T03:14:22+01:00,622,Mobile,Safari,Panel A,8bb6c2ff6a15,7c56c5227791,56,55-64,Man,London,Suburban,Employed full-time,"£75,000-£99,999",No,Yes,2-3,Past week,Restaurant direct,4,2,4,3,3,1,2,6,4,3,3,3,2,20.93,No,,,,No,Let customers edit an order for a short time after placing it.,54.1,72.8,158.9,108.3,79.9,63.7
R01068,P101068,Complete,100,2026-07-13T21:14:23+01:00,2026-07-13T21:22:11+01:00,468,Mobile,Chrome,Panel C,a7da9be60dc9,e86cfe3e17d4,53,45-54,Non-binary,Wales,Rural,Not currently employed,"£50,000-£74,999",No,Yes,10+,Past week,QuickBite,6,5,9,6,5,6,6,7,6,4,4,3,4,21.87,No,,,,No,Give drivers clearer instructions for flats and apartment buildings.,35.6,45.4,79.4,107.7,82.9,29.2
R01069,P101069,Complete,100,2026-07-13T18:52:54+01:00,2026-07-13T18:59:59+01:00,425,Mobile,Safari,Panel C,1e2aa35792cb,6df11fea41e0,50,45-54,Woman,South East,Suburban,Employed full-time,"£50,000-£74,999",No,Yes,0,31-90 days ago,FoodGo,3,4,4,4,3,5,3,5,4,4,4,3,4,52.2,Yes,Missing or incorrect items,No,,No,Show unavailable items before I start ordering.,49.0,67.9,93.6,77.2,48.7,19.4
R01070,P101070,Complete,100,2026-07-20T18:53:21+01:00,2026-07-20T19:00:28+01:00,427,Mobile,Firefox,Panel C,1bd114a38c52,a5d4d276abe1,19,18-24,Woman,South East,Suburban,Employed full-time,"Under £20,000",Yes,Yes,1,8-30 days ago,Restaurant direct,4,4,6,4,5,3,3,5,4,4,5,4,3,32.14,No,,,,No,Nothing major; the service generally works well for me.,63.8,40.6,60.0,129.2,30.2,44.1
R01071,P101071,Complete,100,2026-07-10T23:39:14+01:00,2026-07-10T23:47:52+01:00,518,Mobile,Chrome,Panel B,ac6548b9f1eb,5a66db4b714f,26,25-34,Man,Yorkshire and the Humber,Rural,Employed full-time,"£20,000-£34,999",Yes,Yes,6-9,Past week,MealDash,4,5,6,4,4,4,4,5,5,6,4,3,2,27.84,No,,,,Yes,More environmentally friendly packaging options.,39.2,60.4,106.6,85.4,66.3,72.0
R01072,P101072,Complete,100,2026-07-08T03:01:02+01:00,2026-07-08T03:10:35+01:00,573,Mobile,Chrome,Panel A,11993be38f37,62d0ec90fe22,30,25-34,Man,South East,Urban,Employed part-time,"£75,000-£99,999",No,Yes,2-3,8-30 days ago,QuickBite,5,6,6,5,4,6,4,5,7,5,5,3,5,15.7,No,,,,No,More accurate delivery time estimates.,25.2,113.2,110.7,125.3,87.8,70.6
R01073,P101073,Complete,100,2026-07-10T23:38:32+01:00,2026-07-10T23:47:31+01:00,539,Mobile,Safari,Panel C,01d97106f77c,73941b5b5209,44,35-44,Man,South East,Suburban,Employed full-time,"£75,000-£99,999",Yes,Yes,6-9,Today,QuickBite,5,7,7,5,4,7,4,5,5,5,5,3,4,29.9,No,,,,Yes,"Lower delivery fees, especially on smaller orders.",61.6,112.8,63.2,115.7,60.8,100.4
R01074,P101074,Complete,100,2026-07-13T21:54:02+01:00,2026-07-13T22:02:18+01:00,496,Desktop,Chrome,Panel A,41d087abf61f,396005e616a1,27,25-34,Man,South East,Suburban,Employed full-time,"£20,000-£34,999",Yes,Yes,4-5,Past week,MealDash,5,5,6,5,6,4,3,5,5,5,5,3,4,41.24,No,,,,Yes,Better tracking when the driver is close.,18,77.7,116.7,101.4,67.2,70.9
R01075,P101075,Complete,100,2026-07-12T10:29:06+01:00,2026-07-12T10:37:36+01:00,510,Mobile,Edge,Panel A,7b0990cc9933,53c0e74c7897,32,25-34,Woman,Scotland,Suburban,Not currently employed,"Under £20,000",No,Yes,1,Past week,FoodGo,4,6,4,4,4,4,2,5,6,4,3,3,4,41.45,Yes,Late delivery,Yes,4,No,"Lower delivery fees, especially on smaller orders.",54.4,75.0,87.1,109.1,48.1,58.8
R01076,P101076,Complete,100,2026-07-10T19:14:08+01:00,2026-07-10T19:21:24+01:00,436,Mobile,Safari,Panel C,ea96d0692fe4,ea5f61fa4d86,59,55-64,Man,London,Urban,Not currently employed,"Under £20,000",No,Yes,6-9,Past week,Restaurant direct,5,6,2,4,5,2,5,6,5,5,5,3,4,25.42,Yes,Order cancelled,Yes,3,No,Nothing major; the service generally works well for me.,33.1,46.6,62.8,97.6,103.8,52.3
R01077,P101077,Complete,100,2026-07-08T15:38:54+01:00,2026-07-08T15:40:16+01:00,82,Mobile,Chrome,Panel B,6ccc88105d1c,25a74089f0b5,22,18-24,Woman,East of England,Urban,Employed full-time,Prefer not to say,Yes,Yes,6-9,Today,QuickBite,3,4,2,3,2,2,2,3,1,1,3,3,2,31.64,Yes,Late delivery,Yes,3,Yes,More responsive customer support.,14.1,6.7,6.2,15.8,27.0,3
R01078,P101078,Complete,100,2026-07-18T14:38:09+01:00,2026-07-18T14:49:05+01:00,656,Mobile,Safari,Panel B,6c958aab52ee,7449ee380092,42,35-44,Woman,North East,Urban,Employed full-time,"£50,000-£74,999",No,Yes,2-3,Past week,FoodGo,5,6,5,6,6,4,3,4,6,5,7,3,6,24.29,No,,,,No,Improve food temperature on longer deliveries.,43.6,83.2,126.0,179.0,92.4,54.9
R01079,P101079,Complete,100,2026-07-10T18:09:54+01:00,2026-07-10T18:17:45+01:00,471,Desktop,Safari,Panel C,724ecb358ddd,1c87a564ebde,26,25-34,Woman,Wales,Urban,Student,"£35,000-£49,999",Yes,Yes,4-5,Today,QuickBite,3,3,4,4,2,3,2,3,5,3,2,3,2,28.39,Yes,Late delivery,Yes,2,Yes,Nothing major; the service generally works well for me.,37.1,92.4,79.9,91.4,96.2,36.1
R01080,P101080,Complete,100,2026-07-17T20:38:07+01:00,2026-07-17T20:47:14+01:00,547,Desktop,Safari,Panel C,fc4e108aaeed,4e4f240a17bd,35,35-44,Man,South East,Urban,Retired,"£35,000-£49,999",No,Yes,1,8-30 days ago,QuickBite,5,7,6,4,4,4,4,7,4,4,5,3,4,32.76,No,,,,No,More restaurant choice in my area.,34.5,64.9,129.1,118.6,49.4,58.1
R01081,P101081,Complete,100,2026-07-20T15:13:20+01:00,2026-07-20T15:22:51+01:00,571,Mobile,Safari,Panel C,4072bbe09ea7,dd4f08dfa745,48,45-54,Man,South East,Rural,Employed full-time,"£20,000-£34,999",No,Yes,4-5,Today,Restaurant direct,5,6,9,5,6,6,6,5,4,7,4,3,2,40.99,No,,,,Yes,Reduce minimum order values.,35.2,92.7,118.9,102.9,93.0,53.3
R01082,P101082,Complete,100,2026-07-18T21:15:34+01:00,2026-07-18T21:24:09+01:00,515,Mobile,Chrome,Panel C,3ef8e98e11a4,8e67a26b4143,53,45-54,Man,North East,Suburban,Not currently employed,"£50,000-£74,999",Yes,Yes,4-5,Past week,FoodGo,4,4,9,3,4,6,4,5,4,3,4,3,5,47.32,No,,,,No,Reduce minimum order values.,31.5,83.0,76.7,118.5,50.6,83.3
R01083,P101083,Complete,100,2026-07-17T19:09:18+01:00,2026-07-17T19:18:25+01:00,547,Desktop,Firefox,Panel A,3372fa5fa701,bf3ce2eb9f3d,73,65-74,Man,East of England,Suburban,Employed part-time,"£20,000-£34,999",Yes,Yes,1,Past week,QuickBite,6,6,7,7,6,6,6,5,6,7,6,3,7,14.51,No,,,,No,"Better offers for existing customers, not just new users.",19.0,80.0,102.3,100.1,87.8,91.8
R01084,P101084,Complete,100,2026-07-14T07:38:17+01:00,2026-07-14T07:47:27+01:00,550,Desktop,Chrome,Panel B,c392cfefdda5,35c1fc993e96,55,55-64,Woman,West Midlands,Suburban,Retired,"£50,000-£74,999",No,Yes,0,8-30 days ago,QuickBite,6,6,10,6,6,6,6,6,6,6,6,3,5,38.2,No,,,,Yes,"Better offers for existing customers, not just new users.",39.7,98.9,102.9,114.9,84.6,56.7
R01085,P101085,Complete,100,2026-07-14T15:25:30+01:00,2026-07-14T15:35:01+01:00,571,Mobile,Chrome,Panel C,472183ea4956,c1b2fe5c42bc,28,25-34,Woman,West Midlands,Rural,Self-employed,"£50,000-£74,999",No,Yes,2-3,Past week,QuickBite,4,4,7,4,4,5,4,5,4,3,4,3,5,17.63,No,,,,No,Better loyalty rewards.,20.0,71.1,113.6,140.6,117.0,48.7
R01086,P101086,Complete,100,2026-07-18T12:55:03+01:00,2026-07-18T13:05:20+01:00,617,Mobile,Safari,Panel A,1c27927343a9,8b2dcaed527a,41,35-44,Woman,London,Urban,Student,"£35,000-£49,999",No,Yes,1,Past week,FoodGo,4,5,9,6,4,4,4,5,5,4,5,3,4,35.96,No,,,,No,"Better offers for existing customers, not just new users.",38.0,83.9,121.7,93.3,79.1,104.4
R01087,P101087,Complete,100,2026-07-12T13:20:48+01:00,2026-07-12T13:29:21+01:00,513,Mobile,Chrome,Panel C,6f1ba16eb417,60fd5d5f65a8,37,35-44,Man,West Midlands,Urban,Student,"£100,000+",No,Yes,2-3,Past week,Other,6,7,8,4,6,7,3,6,5,4,6,3,6,35.34,No,,,,Yes,Let customers edit an order for a short time after placing it.,24.0,30.2,55.3,175.6,118.9,40.4
R01088,P101088,Complete,100,2026-07-14T14:18:09+01:00,2026-07-14T14:25:44+01:00,455,Mobile,Safari,Panel A,465bd05b6ecb,8d8500dbeeb6,27,25-34,Non-binary,South East,Suburban,Retired,"£20,000-£34,999",Yes,Yes,10+,Past week,Restaurant direct,5,5,7,6,3,4,4,5,4,4,5,3,4,44.89,No,,,,No,More responsive customer support.,50.5,46.1,99.1,84.1,93.5,40.5
R01089,P101089,Complete,100,2026-07-08T19:08:25+01:00,2026-07-08T19:14:20+01:00,355,Desktop,Safari,Panel A,72020560f400,694666da97ca,19,18-24,Man,Wales,Urban,Employed full-time,"£50,000-£74,999",Yes,Yes,1,Past week,MealDash,5,6,6,6,6,6,5,6,6,6,6,3,4,26.92,No,,,,No,Give drivers clearer instructions for flats and apartment buildings.,59.5,39.2,84.4,54.9,51.5,26.9
R01090,P101090,Complete,100,2026-07-14T15:49:57+01:00,2026-07-14T15:58:04+01:00,487,Desktop,Chrome,Panel B,aef1b69d5ae6,a1a07601e89d,37,35-44,Woman,South West,Urban,Not currently employed,"£50,000-£74,999",No,Yes,1,8-30 days ago,Restaurant direct,4,4,5,4,4,5,3,3,4,4,3,3,3,32.04,No,,,,No,Improve food temperature on longer deliveries.,34.1,70.1,114.1,104.1,62.8,60.1
R01091,P101091,Complete,100,2026-07-13T19:45:57+01:00,2026-07-13T19:53:53+01:00,476,Mobile,Safari,Panel C,46d9e4fa1040,700e9c4e8978,59,55-64,Man,West Midlands,Urban,Employed full-time,"£75,000-£99,999",No,Yes,2-3,8-30 days ago,MealDash,5,6,6,5,4,4,5,5,5,6,4,3,4,39.76,No,,,,Yes,More responsive customer support.,39.6,98.0,65.7,111.7,66.6,32.6
R01092,P101092,Complete,100,2026-07-11T20:05:51+01:00,2026-07-11T20:14:35+01:00,524,Desktop,Edge,Panel A,3917cfd51c2e,6606b6a03765,27,25-34,Woman,South West,Suburban,Student,"£50,000-£74,999",No,Yes,1,8-30 days ago,MealDash,4,4,3,4,4,3,4,4,5,3,3,3,6,18.59,No,,,,No,Let customers edit an order for a short time after placing it.,50.8,82.2,77.3,99.0,50.7,79.5
R01093,P101093,Complete,100,2026-07-11T20:44:59+01:00,2026-07-11T20:52:57+01:00,478,Mobile,Safari,Panel C,56a338d6a75e,f8db65ffec5f,59,55-64,Woman,South West,Urban,Employed full-time,"£20,000-£34,999",No,Yes,10+,Past week,MealDash,4,4,6,4,4,5,3,5,3,6,3,3,4,29.97,No,,,,No,Fewer missing items and clearer substitutions.,33.1,44.1,76.0,120.6,64.9,62.4
R01094,P101094,Complete,100,2026-07-18T10:08:29+01:00,2026-07-18T10:18:05+01:00,576,Mobile,Other,Panel B,ba8afe3ed3e2,59f2a8d67f92,56,55-64,Man,London,Urban,Employed part-time,"£50,000-£74,999",No,Yes,6-9,Past week,MealDash,4,5,6,4,5,3,4,6,6,4,6,3,5,41.02,No,,,,No,"Lower delivery fees, especially on smaller orders.",56.8,63.3,107.6,159.0,50.9,71.9
R01095,P101095,Complete,100,2026-07-19T14:51:15+01:00,2026-07-19T15:01:14+01:00,599,Mobile,Safari,Panel B,c18820e5c679,09fd8881c33e,27,25-34,Man,East of England,Urban,Not currently employed,"£35,000-£49,999",Yes,Yes,1,Past week,FoodGo,6,5,7,5,6,6,5,6,5,6,5,3,5,24.45,No,,,,No,Show unavailable items before I start ordering.,26.3,107.8,76.5,86.1,98.8,129.6
R01096,P101096,Complete,100,2026-07-14T13:08:02+01:00,2026-07-14T13:17:28+01:00,566,Mobile,Chrome,Panel C,3c651edcf311,40946e274d18,18,18-24,Man,Wales,Rural,Student,"£50,000-£74,999",Yes,Yes,1,8-30 days ago,FoodGo,4,4,6,2,5,5,5,4,4,3,3,3,4,18.68,Yes,Late delivery,Yes,5,No,Reduce minimum order values.,63.6,81.1,93.9,108.7,87.0,95.2
R01097,P101097,Complete,100,2026-07-14T14:45:20+01:00,2026-07-14T14:47:07+01:00,107,Desktop,Chrome,Panel B,79e08f1796c5,d4ba5622bf16,34,25-34,Woman,East of England,Suburban,Employed full-time,"£75,000-£99,999",No,Yes,10+,Past week,QuickBite,3,3,2,3,3,3,4,3,4,2,2,3,3,37.9,Yes,Late delivery,Yes,3,No,Fewer missing items and clearer substitutions.,16.8,6.3,17.8,22.0,25.0,7.1
R01098,P101098,Complete,100,2026-07-18T12:44:15+01:00,2026-07-18T12:53:19+01:00,544,Mobile,Chrome,Panel B,d1e6e6f26596,2c461080aafb,44,35-44,Man,West Midlands,Urban,Not currently employed,"£75,000-£99,999",No,Yes,1,Past week,FoodGo,6,7,7,4,7,6,5,7,5,6,3,3,6,40.74,No,,,,No,More restaurant choice in my area.,24.2,68.3,80.7,173.2,58.0,69.8
R01099,P101099,Complete,100,2026-07-15T22:57:59+01:00,2026-07-15T23:04:33+01:00,394,Desktop,Chrome,Panel B,26f62da6fcec,411df3331cbe,58,55-64,Man,North West,Suburban,Employed full-time,"£75,000-£99,999",No,Yes,6-9,Past week,QuickBite,4,5,5,3,5,4,5,4,5,3,4,3,3,38.35,No,,,,Yes,Make service charges easier to understand before checkout.,57.2,72.9,94.7,43.2,63.9,29.0
R01100,P101100,Complete,100,2026-07-14T03:39:16+01:00,2026-07-14T03:47:51+01:00,515,Mobile,Chrome,Panel C,622223664e3c,672f5713eb52,50,45-54,Man,South West,Urban,Employed full-time,"£20,000-£34,999",Yes,Yes,1,8-30 days ago,MealDash,5,4,5,4,5,4,4,5,4,5,5,3,4,29.22,Yes,Late delivery,Yes,3,No,Faster refunds when something goes wrong.,58.6,35.9,117.9,116.6,90.1,32.1
R01101,P101101,Complete,100,2026-07-13T17:12:31+01:00,2026-07-13T17:20:24+01:00,473,Desktop,Safari,Panel A,bfe29e115661,52b0357a69f3,25,25-34,Man,Yorkshire and the Humber,Urban,Employed full-time,"Under £20,000",No,Yes,2-3,Past week,MealDash,3,4,2,3,4,1,2,2,3,3,3,3,2,19.16,Yes,Late delivery,Yes,3,Yes,Lower prices overall.,41.9,34.4,73.6,98.0,91.4,83.6
R01102,P101102,Complete,100,2026-07-19T03:56:56+01:00,2026-07-19T04:06:52+01:00,596,Mobile,Edge,Panel B,006322c7468c,30a20a5157c5,53,45-54,Woman,South West,Suburban,Employed full-time,"£75,000-£99,999",No,Yes,2-3,8-30 days ago,MealDash,4,4,5,4,4,2,5,4,3,4,4,3,3,19.87,No,,,,No,Nothing major; the service generally works well for me.,48.1,124.5,100.3,143.6,64.8,41.7
R01103,P101103,Complete,100,2026-07-12T18:10:46+01:00,2026-07-12T18:18:47+01:00,481,Desktop,Chrome,Panel A,ac9a99110ed2,1101db310f7c,38,35-44,Man,South East,Rural,Student,"£35,000-£49,999",Yes,Yes,6-9,Past week,FoodGo,3,4,4,2,3,3,3,4,3,1,4,3,2,27.48,Yes,Food arrived cold,No,,No,More restaurant choice in my area.,28.3,56.4,46.6,153.3,58.4,69.4
R01104,P101104,Complete,100,2026-07-08T18:56:15+01:00,2026-07-08T19:07:19+01:00,664,Mobile,Chrome,Panel B,28b1b1708edb,93a8aa6d7fa3,52,45-54,Woman,South East,Urban,Employed full-time,Prefer not to say,Yes,Yes,2-3,Past week,Restaurant direct,4,4,3,4,4,4,3,4,4,4,5,3,4,36.13,Yes,Late delivery,No,,No,Let customers edit an order for a short time after placing it.,61.2,50.1,178.7,131.2,102.5,47.1
R01105,P101105,Complete,100,2026-07-10T01:11:15+01:00,2026-07-10T01:18:40+01:00,445,Mobile,Chrome,Panel A,022dcccacf96,603232ffccea,57,55-64,Woman,South East,Urban,Student,Prefer not to say,No,Yes,1,More than 3 months ago,QuickBite,4,4,3,3,4,3,4,3,4,4,6,3,5,19.09,No,,,,Yes,Lower prices overall.,42.2,76.8,101.8,119.2,52.1,20.4
R01106,P101106,Complete,100,2026-07-12T10:44:01+01:00,2026-07-12T10:54:53+01:00,652,Mobile,Chrome,Panel C,a919afa9d196,4d81a76d1bb9,34,25-34,Man,East of England,Urban,Employed full-time,"£20,000-£34,999",No,Yes,10+,Past week,MealDash,3,5,3,3,4,4,4,3,3,5,3,3,2,39.84,Yes,Driver or handoff issue,Yes,2,No,Make service charges easier to understand before checkout.,70.9,81.0,118.6,113.2,105.3,61.5
R01107,P101107,Complete,100,2026-07-09T08:25:28+01:00,2026-07-09T08:36:15+01:00,647,Desktop,Chrome,Panel C,4f2d198c1e34,ed91f5200f6a,35,35-44,Man,North East,Suburban,Employed full-time,"£50,000-£74,999",No,Yes,10+,Today,MealDash,3,3,2,4,5,4,4,4,3,3,2,3,4,33.99,Yes,Food arrived cold,Yes,3,No,Faster refunds when something goes wrong.,51.3,71.1,41.9,172.0,83.8,109.8
R01108,P101108,Complete,100,2026-07-11T06:19:11+01:00,2026-07-11T06:27:15+01:00,484,Mobile,Edge,Panel A,0df180bb01ef,4e95f20ce6d3,44,35-44,Woman,East Midlands,Suburban,Employed part-time,"£20,000-£34,999",Yes,Yes,1,8-30 days ago,MealDash,4,4,7,5,5,4,4,3,4,3,1,3,2,36.92,Yes,Late delivery,Yes,4,No,Better tracking when the driver is close.,44.9,56.6,74.9,110.1,85.6,74.4
R01109,P101109,Complete,100,2026-07-09T14:46:16+01:00,2026-07-09T14:57:03+01:00,647,Mobile,Safari,Panel B,c46f0af1dab4,6947e4fb6c7d,24,18-24,Man,North East,Urban,Employed part-time,"£50,000-£74,999",No,Yes,4-5,Past week,QuickBite,2,2,1,3,2,4,3,2,2,2,2,3,2,43.4,Yes,Late delivery,Yes,4,No,Better tracking when the driver is close.,22.3,92.2,108.3,169.7,94.8,120.9
R01110,P101110,Complete,100,2026-07-10T19:49:13+01:00,2026-07-10T19:58:00+01:00,527,Mobile,Edge,Panel B,5197ecda282d,03741ceefa7b,39,35-44,Woman,North West,Urban,Employed part-time,"£75,000-£99,999",Yes,Yes,4-5,Today,MealDash,6,7,7,5,7,5,4,6,7,5,4,3,4,52.18,No,,,,No,Better tracking when the driver is close.,48.2,82.4,121.4,113.5,46.7,27.7
R01111,P101111,Complete,100,2026-07-19T04:34:21+01:00,2026-07-19T04:44:06+01:00,585,Mobile,Safari,Panel C,d70c3fbc3569,411708624ed9,46,45-54,Non-binary,London,Urban,Employed part-time,"£20,000-£34,999",No,Yes,1,8-30 days ago,FoodGo,6,6,9,6,5,5,4,5,4,6,6,2,6,26.42,No,,,,Yes,asdfgh,48.1,62.7,102.2,136.8,98.3,82.8
R01112,P101112,Complete,100,2026-07-15T17:54:56+01:00,2026-07-15T17:56:30+01:00,94,Desktop,Chrome,Panel C,3886cfdc8d3c,86836d400e52,42,35-44,Man,London,Suburban,Employed full-time,"£100,000+",No,Yes,2-3,8-30 days ago,FoodGo,6,7,10,5,6,7,5,7,6,6,5,3,5,26.57,No,,,,Yes,Make service charges easier to understand before checkout.,3,3,6.3,3.6,6.8,63.7
R01113,P101113,Complete,100,2026-07-12T00:32:15+01:00,2026-07-12T00:41:09+01:00,534,Mobile,Chrome,Panel B,1a680ae22ef4,311c955b5164,23,18-24,Woman,South West,Suburban,Self-employed,"£50,000-£74,999",Yes,Yes,4-5,Past week,FoodGo,4,4,8,4,3,5,3,5,4,3,4,3,4,50.0,No,,,,No,Make service charges easier to understand before checkout.,51.7,97.5,63.5,79.4,58.5,98.1
R01114,P101114,Complete,100,2026-07-14T00:03:34+01:00,2026-07-14T00:10:32+01:00,418,Desktop,Chrome,Panel A,81075b363f7c,998d83d5758b,49,45-54,Man,Scotland,Rural,Employed full-time,"Under £20,000",No,Yes,4-5,Past week,QuickBite,4,4,5,4,4,3,5,6,6,3,4,3,4,37.48,Yes,Late delivery,Yes,3,No,Fewer missing items and clearer substitutions.,27.1,28,70.7,55.1,79.3,80.0
R01115,P101115,Complete,100,2026-07-09T00:01:23+01:00,2026-07-09T00:09:16+01:00,473,Desktop,Chrome,Panel B,67c35c8cbe9c,5a4b760fc900,39,35-44,Prefer not to say,North West,Suburban,Not currently employed,"£50,000-£74,999",No,Yes,2-3,Past week,QuickBite,6,6,10,6,6,6,6,5,7,6,6,3,6,48.16,No,,,,Yes,"Better offers for existing customers, not just new users.",72.3,42.5,63.8,95.3,87.4,74.5
R01116,P101116,Complete,100,2026-07-08T17:29:45+01:00,2026-07-08T17:39:46+01:00,601,Mobile,Edge,Panel C,635dc413d601,8d9efcff5c48,64,55-64,Woman,Scotland,Urban,Employed full-time,"Under £20,000",No,Yes,1,8-30 days ago,FoodGo,5,5,5,5,5,5,7,5,4,4,6,3,3,27.54,No,,,,No,Fewer missing items and clearer substitutions.,51.4,54.0,109.7,150.7,132.2,54.8
R01117,P101117,Complete,100,2026-07-17T19:51:36+01:00,2026-07-17T20:00:52+01:00,556,Mobile,Chrome,Panel B,83cc8563f107,adb81a46fdd2,61,55-64,Woman,South West,Suburban,Employed full-time,"£75,000-£99,999",No,Yes,6-9,Past week,QuickBite,5,4,6,4,5,4,4,4,6,4,4,3,5,28.16,No,,,,Yes,Reduce minimum order values.,46.6,115.4,117.2,88.0,63.5,67.1
R01118,P101118,Complete,100,2026-07-09T13:32:19+01:00,2026-07-09T13:41:06+01:00,527,Desktop,Chrome,Panel A,b35d0b4645a2,35dd3c04d9d7,22,18-24,Woman,North East,Suburban,Not currently employed,"£100,000+",Yes,Yes,6-9,Past week,QuickBite,4,4,4,3,5,5,5,4,5,4,3,2,4,31.76,No,,,,Yes,"Better offers for existing customers, not just new users.",39.1,57.8,90.2,69.7,68.3,104.5
R01119,P101119,Complete,100,2026-07-19T02:38:15+01:00,2026-07-19T02:39:44+01:00,89,Tablet,Chrome,Panel A,5a7abbc03e2f,732e6a4b9751,40,35-44,Man,North West,Suburban,Employed part-time,"£100,000+",No,Yes,0,31-90 days ago,FoodGo,4,4,6,4,4,4,3,3,4,5,4,3,4,18.05,Yes,Missing or incorrect items,Yes,5,Yes,Lower prices overall.,3.3,3,10.1,32.6,8.1,21.2
R01120,P101120,Complete,100,2026-07-20T20:22:14+01:00,2026-07-20T20:29:26+01:00,432,Mobile,Chrome,Panel A,76f917a0bdfb,91e34d26b1b8,57,55-64,Woman,South East,Suburban,Self-employed,"£35,000-£49,999",Yes,Yes,6-9,Past week,QuickBite,5,4,7,6,6,4,4,5,2,6,5,3,4,12.71,Yes,Driver or handoff issue,Yes,4,No,Fewer missing items and clearer substitutions.,48.7,30.2,102.1,90.8,58.8,47.2
R01121,P101121,Complete,100,2026-07-18T11:09:08+01:00,2026-07-18T11:18:01+01:00,533,Desktop,Safari,Panel B,f404108df227,63a95d4d4024,20,18-24,Woman,South East,Urban,Employed full-time,"£50,000-£74,999",No,Yes,6-9,Past week,MealDash,4,4,5,4,4,4,4,3,4,2,2,3,5,41.88,No,,,,Yes,Improve the accuracy of map tracking.,42.1,63.1,86.8,138.8,84.7,66.9
R01122,P101122,Complete,100,2026-07-13T10:09:08+01:00,2026-07-13T10:18:35+01:00,567,Mobile,Chrome,Panel B,26a2ab4af338,f2d9f28c0527,63,55-64,Man,South West,Suburban,Employed full-time,"£50,000-£74,999",No,Yes,1,Past week,FoodGo,6,6,9,6,5,6,6,6,5,7,5,3,6,19.09,No,,,,No,More restaurant choice in my area.,72.7,53.1,120.2,125.5,66.2,53.7
R01123,P101123,Complete,100,2026-07-09T03:37:56+01:00,2026-07-09T03:47:04+01:00,548,Desktop,Safari,Panel A,644924b3c644,8e3380bc035d,33,25-34,Man,Yorkshire and the Humber,Urban,Employed part-time,"Under £20,000",No,Yes,0,31-90 days ago,FoodGo,6,5,9,6,7,7,5,7,6,5,5,3,5,32.19,No,,,,No,"Lower delivery fees, especially on smaller orders.",50.7,37.8,87.9,157.6,90.7,64.7
R01124,P101124,Complete,100,2026-07-16T21:14:42+01:00,2026-07-16T21:22:06+01:00,444,Mobile,Safari,Panel C,81f499ea8006,e8d5475cac31,74,65-74,Man,North West,Urban,Employed part-time,"£20,000-£34,999",No,Yes,6-9,Past week,FoodGo,5,5,7,5,5,5,5,5,5,5,5,3,5,30.92,No,,,,No,Improve the accuracy of map tracking.,29.5,40.7,45.6,101.0,87.5,47.2
R01125,P101125,Complete,100,2026-07-18T04:42:02+01:00,2026-07-18T04:52:04+01:00,602,Mobile,Safari,Panel B,176fff177a8c,96dee60f074c,48,45-54,Man,North West,Urban,Employed part-time,"£35,000-£49,999",No,Yes,6-9,Past week,MealDash,4,5,4,4,3,3,4,5,5,5,5,3,6,18.63,Yes,Missing or incorrect items,Yes,6,Yes,Make service charges easier to understand before checkout.,36.5,89.8,138.5,113.1,62.7,79.2
